datdep,ptcar_lg_nm_nl,delay_arr,delay_dep,circ_typ,train_serv,mois
06NOV2025,VILVOORDE,0.17,0.45,1,SNCB/NMBS,2025-11
21NOV2025,ARCHENNES,0.75,0.62,1,SNCB/NMBS,2025-11
13NOV2025,BRUSSEL-NOORD,1.35,1.47,1,SNCB/NMBS,2025-11
16NOV2025,ROUX,2.17,2.17,1,SNCB/NMBS,2025-11
19NOV2025,ERPS-KWERPS,7.92,8.05,1,SNCB/NMBS,2025-11
01NOV2025,MORTSEL-LIERSESTEENWEG,1.47,2.05,1,SNCB/NMBS,2025-11
02NOV2025,LOUVAIN-LA-NEUVE,0.52,,1,SNCB/NMBS,2025-11
25NOV2025,CHARLEROI-CENTRAL,2.08,,1,SNCB/NMBS,2025-11
13NOV2025,AALTER,-1.07,-1.07,1,SNCB/NMBS,2025-11
12NOV2025,TESTELT,5.7,5.7,1,SNCB/NMBS,2025-11
27NOV2025,LEMBEEK,1.13,1.13,1,SNCB/NMBS,2025-11
03NOV2025,WAREGEM,0.2,0.03,1,SNCB/NMBS,2025-11
06NOV2025,SCHULEN,-0.85,-0.08,1,SNCB/NMBS,2025-11
26NOV2025,ANTWERPEN-BERCHEM,0.68,0.15,1,SNCB/NMBS,2025-11
05NOV2025,BRUSSEL-NOORD,2.67,0.33,1,SNCB/NMBS,2025-11
23NOV2025,ANTWERPEN-BERCHEM,0.63,0.2,1,SNCB/NMBS,2025-11
19NOV2025,MECHELEN,8.18,10.2,1,SNCB/NMBS,2025-11
06NOV2025,GENTBRUGGE-PERRON C.W.,1.93,1.93,1,SNCB/NMBS,2025-11
04NOV2025,EPPEGEM,0.07,0.28,1,SNCB/NMBS,2025-11
02NOV2025,ANGLEUR,5.95,5.57,1,SNCB/NMBS,2025-11
06NOV2025,LEDE,1.12,1.35,1,SNCB/NMBS,2025-11
09NOV2025,BRUSSEL-NOORD,-2.15,-2.15,1,THI-FACT,2025-11
12NOV2025,BRAINE-LE-COMTE,-1.42,0.17,1,SNCB/NMBS,2025-11
22NOV2025,NIJLEN,0.03,-0.23,1,SNCB/NMBS,2025-11
07NOV2025,SCHULEN,0.57,0.52,1,SNCB/NMBS,2025-11
26NOV2025,HUIZINGEN,2.58,2.67,1,SNCB/NMBS,2025-11
16NOV2025,GENT-DAMPOORT,1.08,,1,SNCB/NMBS,2025-11
12NOV2025,HOVE,1.77,1.77,1,SNCB/NMBS,2025-11
13NOV2025,GENVAL,6.27,5.88,1,SNCB/NMBS,2025-11
26NOV2025,AALTER,-2.28,-0.2,1,SNCB/NMBS,2025-11
16NOV2025,BRUSSEL-LUXEMBURG,4.37,4.83,1,SNCB/NMBS,2025-11
22NOV2025,LA HULPE,2.58,2.88,1,SNCB/NMBS,2025-11
09NOV2025,DUINBERGEN,-0.63,0.02,1,SNCB/NMBS,2025-11
10NOV2025,ZAVENTEM,5.52,7.48,1,SNCB/NMBS,2025-11
12NOV2025,BEVEREN(WAAS),0.6,0.67,1,SNCB/NMBS,2025-11
23NOV2025,MOUTERIJ,1.28,1.28,1,SNCB/NMBS,2025-11
15NOV2025,DIEGEM,1.87,1.87,1,SNCB/NMBS,2025-11
04NOV2025,PIETON,4.33,4.33,1,SNCB/NMBS,2025-11
09NOV2025,MECHELEN,-1.48,0.25,1,SNCB/NMBS,2025-11
16NOV2025,ANTWERPEN-BERCHEM,-0.12,0.07,1,SNCB/NMBS,2025-11
02NOV2025,BRUSSEL-NOORD,4.95,4.93,1,SNCB/NMBS,2025-11
10NOV2025,SCHAARBEEK-JOSAPHAT,2.12,2.12,1,SNCB/NMBS,2025-11
17NOV2025,SINT-KATELIJNE-WAVER,0.88,0.88,1,SNCB/NMBS,2025-11
13NOV2025,LINKEBEEK,-1.73,0.23,1,SNCB/NMBS,2025-11
16NOV2025,OOSTENDE,0.92,,1,SNCB/NMBS,2025-11
05NOV2025,HALLE,5.33,4.48,1,SNCB/NMBS,2025-11
10NOV2025,NAMUR,0.52,,1,SNCB/NMBS,2025-11
20NOV2025,LONZEE,5.85,5.48,1,SNCB/NMBS,2025-11
03NOV2025,BRUGGE,2.05,0.47,1,SNCB/NMBS,2025-11
28NOV2025,MECHELEN,2.62,3.1,1,SNCB/NMBS,2025-11
03NOV2025,BRUSSEL-NOORD,1.12,1.12,1,SNCB/NMBS,2025-11
06NOV2025,FROYENNES,6.47,7.22,1,SNCB/NMBS,2025-11
19NOV2025,MELKOUWEN,-0.67,-0.67,1,SNCB/NMBS,2025-11
27NOV2025,NOSSEGEM,0.97,0.97,1,SNCB/NMBS,2025-11
05NOV2025,EICHEM,1.4,1.47,1,SNCB/NMBS,2025-11
15NOV2025,VILLERS-LA-VILLE,1.15,1.25,1,SNCB/NMBS,2025-11
09NOV2025,ZAVENTEM,-0.93,-0.93,1,SNCB/NMBS,2025-11
25NOV2025,LONZEE,1.02,1.02,1,SNCB/NMBS,2025-11
13NOV2025,CHARLEROI-CENTRAL,-1.28,0.4,1,SNCB/NMBS,2025-11
20NOV2025,BRUSSEL-CONGRES,5.65,5.65,1,SNCB/NMBS,2025-11
11NOV2025,LIEDEKERKE,-0.72,0.1,1,SNCB/NMBS,2025-11
07NOV2025,RUISBROEK,2.07,2.07,1,SNCB/NMBS,2025-11
24NOV2025,HALLE,-1.6,-0.18,1,SNCB/NMBS,2025-11
03NOV2025,MALDEREN,0.18,0.18,1,SNCB/NMBS,2025-11
26NOV2025,BRAINE-LE-COMTE,-1.23,0.12,1,SNCB/NMBS,2025-11
16NOV2025,CHATEAU-DE-SEILLES,2.3,2.3,1,SNCB/NMBS,2025-11
25NOV2025,MORTSEL-LIERSESTEENWEG,0.3,0.45,1,SNCB/NMBS,2025-11
09NOV2025,NAMUR,0.47,0.35,1,SNCB/NMBS,2025-11
28NOV2025,MOL,-1.03,0.68,1,SNCB/NMBS,2025-11
19NOV2025,ANTWERPEN-LUCHTBAL,-0.38,0.18,1,SNCB/NMBS,2025-11
10NOV2025,BRUSSEL-CENTRAAL,4.03,4.68,1,SNCB/NMBS,2025-11
05NOV2025,PONT-DE-SERAING,3.9,3.9,1,SNCB/NMBS,2025-11
24NOV2025,BRUSSEL-NOORD,0.73,0.58,1,SNCB/NMBS,2025-11
17NOV2025,MECHELEN,-0.75,0.92,1,SNCB/NMBS,2025-11
29NOV2025,LIEGE-GUILLEMINS,0.37,0.58,1,SNCB/NMBS,2025-11
18NOV2025,VORST-OOST,3.25,3.2,1,SNCB/NMBS,2025-11
20NOV2025,IDEGEM,4.22,4.25,1,SNCB/NMBS,2025-11
19NOV2025,NANINNE,0.77,0.43,1,SNCB/NMBS,2025-11
10NOV2025,CHASTRE,6.4,6.63,1,SNCB/NMBS,2025-11
19NOV2025,LA LOUVIERE-SUD,-2.97,0.85,1,SNCB/NMBS,2025-11
17NOV2025,BRAINE-ALLIANCE,5.13,5.13,1,SNCB/NMBS,2025-11
13NOV2025,GENVAL,0.92,0.92,1,SNCB/NMBS,2025-11
30NOV2025,ANTWERPEN-NOORDERDOKKEN,1.83,1.27,1,SNCB/NMBS,2025-11
24NOV2025,ERQUELINNES-VILLAGE,0.97,0.22,1,SNCB/NMBS,2025-11
27NOV2025,PUURS,5.23,5.03,1,SNCB/NMBS,2025-11
01NOV2025,BIERSET-AWANS,8.85,8.63,1,SNCB/NMBS,2025-11
09NOV2025,AUVELAIS,-0.77,-0.77,1,SNCB/NMBS,2025-11
21NOV2025,SINT-NIKLAAS-OOST,5.62,5.62,1,SNCB/NMBS,2025-11
21NOV2025,DUFFEL,0.18,0.18,1,SNCB/NMBS,2025-11
09NOV2025,BRUSSEL-CONGRES,1.23,1.23,1,SNCB/NMBS,2025-11
04NOV2025,BLERET,0.12,0.3,1,SNCB/NMBS,2025-11
19NOV2025,VISE,-0.28,0.17,1,SNCB/NMBS,2025-11
19NOV2025,HENNUYERES-GARAGE,5.28,5.28,1,SNCB/NMBS,2025-11
20NOV2025,LEMBEEK,2.97,2.97,1,SNCB/NMBS,2025-11
04NOV2025,IZEGEM-SAS,4.22,4.22,1,SNCB/NMBS,2025-11
08NOV2025,ANTWERPEN-NOORDERDOKKEN,-1.22,-1.22,1,SNCB/NMBS,2025-11
14NOV2025,BRUSSEL-CENTRAAL,0.02,0.68,1,SNCB/NMBS,2025-11
18NOV2025,BEERVELDE,0.92,0.92,1,SNCB/NMBS,2025-11
30NOV2025,FLOREE,0.55,0.55,1,SNCB/NMBS,2025-11
23NOV2025,BRUSSEL-KAPELLEKERK,0.13,0.13,1,SNCB/NMBS,2025-11
05NOV2025,SCHULEN-SAS,1.43,1.43,1,SNCB/NMBS,2025-11
17NOV2025,LEMBEEK,2.82,2.82,1,SNCB/NMBS,2025-11
28NOV2025,OBOURG-MARCHANDISES,-0.12,-0.12,1,SNCB/NMBS,2025-11
07NOV2025,BRUSSEL-ZUID,4.15,4.03,1,SNCB/NMBS,2025-11
12NOV2025,HENNUYERES-GARAGE,2.32,2.32,1,SNCB/NMBS,2025-11
27NOV2025,DIEST,0.08,-0.1,1,SNCB/NMBS,2025-11
16NOV2025,NATOYE,1.13,1.13,1,SNCB/NMBS,2025-11
19NOV2025,EKEREN,0.83,0.95,1,SNCB/NMBS,2025-11
09NOV2025,BRUSSEL-CENTRAAL,0.3,0.28,1,SNCB/NMBS,2025-11
14NOV2025,VERVIERS-PALAIS,3.42,5.03,1,SNCB/NMBS,2025-11
02NOV2025,WOLFSTEE,-0.67,-0.67,1,SNCB/NMBS,2025-11
13NOV2025,EREMBODEGEM,2.13,1.68,1,SNCB/NMBS,2025-11
09NOV2025,NIEL,0.42,-0.37,1,SNCB/NMBS,2025-11
17NOV2025,OOSTKAMP,0.63,0.63,1,SNCB/NMBS,2025-11
24NOV2025,MEISER,-0.77,0.08,1,SNCB/NMBS,2025-11
05NOV2025,ECAUSSINNES,2.17,1.67,1,SNCB/NMBS,2025-11
10NOV2025,BRUGGE,24.0,26.17,1,SNCB/NMBS,2025-11
28NOV2025,BRUSSEL-NOORD,4.7,4.42,1,SNCB/NMBS,2025-11
21NOV2025,BRUGGE,0.13,,1,SNCB/NMBS,2025-11
17NOV2025,HEIDE,2.35,2.23,1,SNCB/NMBS,2025-11
14NOV2025,HERSTAL,0.03,0.05,1,SNCB/NMBS,2025-11
04NOV2025,NAMUR-HERBATTE,0.55,0.55,1,SNCB/NMBS,2025-11
19NOV2025,BEERNEM,1.33,1.33,1,SNCB/NMBS,2025-11
17NOV2025,MERODE,-0.05,0.57,1,SNCB/NMBS,2025-11
05NOV2025,LEMBEEK,0.02,0.22,1,SNCB/NMBS,2025-11
16NOV2025,ASSESSE,0.7,0.7,1,SNCB/NMBS,2025-11
27NOV2025,LIEGE-GUILLEMINS,2.95,,1,SNCB/NMBS,2025-11
22NOV2025,ENGIS,-0.25,-0.25,1,SNCB/NMBS,2025-11
26NOV2025,OBAIX-BUZET,-0.35,-0.35,1,SNCB/NMBS,2025-11
20NOV2025,ETTERBEEK,4.57,4.57,1,SNCB/NMBS,2025-11
18NOV2025,BRUSSEL-NOORD,3.38,2.03,1,SNCB/NMBS,2025-11
06NOV2025,LEMAN,0.95,0.95,1,SNCB/NMBS,2025-11
11NOV2025,KALMTHOUT,15.0,14.52,1,SNCB/NMBS,2025-11
10NOV2025,MORTSEL,0.65,0.65,1,SNCB/NMBS,2025-11
28NOV2025,SINT-NIKLAAS,-0.83,0.1,1,SNCB/NMBS,2025-11
30NOV2025,SCHENDELBEKE,1.72,1.27,1,SNCB/NMBS,2025-11
18NOV2025,BIERSET-AWANS,0.82,0.98,1,SNCB/NMBS,2025-11
29NOV2025,THURN EN TAXIS,1.17,0.78,1,SNCB/NMBS,2025-11
13NOV2025,OLNE,0.32,0.32,1,SNCB/NMBS,2025-11
22NOV2025,WELLE,-0.25,-0.2,1,SNCB/NMBS,2025-11
10NOV2025,MECHELEN,-0.55,0.28,1,SNCB/NMBS,2025-11
20NOV2025,BRUSSEL-CENTRAAL,1.67,2.33,1,SNCB/NMBS,2025-11
05NOV2025,BERTRIX,-0.13,0.02,1,SNCB/NMBS,2025-11
16NOV2025,BRUSSEL-CENTRAAL,1.32,1.32,1,SNCB/NMBS,2025-11
05NOV2025,LONDERZEEL,1.5,1.87,1,SNCB/NMBS,2025-11
19NOV2025,RUISBROEK-SAUVEGARDE,0.97,0.78,1,SNCB/NMBS,2025-11
03NOV2025,HANSBEKE,0.2,0.2,1,SNCB/NMBS,2025-11
11NOV2025,ANTWERPEN-OOST,3.67,3.67,1,THI-FACT,2025-11
12NOV2025,LIERS-FAISCEAU,-7.08,,1,SNCB/NMBS,2025-11
10NOV2025,BELSELE,0.77,0.5,1,SNCB/NMBS,2025-11
26NOV2025,BRUSSEL-CONGRES,0.85,0.85,1,SNCB/NMBS,2025-11
13NOV2025,WEERDE,-0.53,0.1,1,SNCB/NMBS,2025-11
11NOV2025,BRACQUEGNIES,-1.72,-1.72,1,SNCB/NMBS,2025-11
04NOV2025,BUIZINGEN,0.38,0.38,1,SNCB/NMBS,2025-11
13NOV2025,WOLFSTEE,-0.57,-0.57,1,SNCB/NMBS,2025-11
04NOV2025,ANTWERPEN-CENTRAAL,0.33,,1,SNCB/NMBS,2025-11
17NOV2025,HAUTE-FLONE,0.7,0.5,1,SNCB/NMBS,2025-11
11NOV2025,WAREGEM,-0.65,0.12,1,SNCB/NMBS,2025-11
06NOV2025,TERHAGEN,1.4,1.27,1,SNCB/NMBS,2025-11
12NOV2025,BRUSSEL-CONGRES,2.5,2.5,1,SNCB/NMBS,2025-11
10NOV2025,LUSTIN,0.35,0.47,1,SNCB/NMBS,2025-11
07NOV2025,RHISNES,0.5,0.55,1,SNCB/NMBS,2025-11
10NOV2025,JEMAPPES,32.67,33.73,1,SNCB/NMBS,2025-11
05NOV2025,HALLE,10.57,10.38,1,SNCB/NMBS,2025-11
02NOV2025,KESSEL,0.53,0.53,1,SNCB/NMBS,2025-11
06NOV2025,HAMONT,-1.67,,1,SNCB/NMBS,2025-11
27NOV2025,LEMBEEK,0.47,0.53,1,SNCB/NMBS,2025-11
15NOV2025,DIEGEM,1.97,1.97,1,SNCB/NMBS,2025-11
03NOV2025,BRUSSEL-KAPELLEKERK,11.38,11.38,1,SNCB/NMBS,2025-11
10NOV2025,MONS,0.7,1.0,1,SNCB/NMBS,2025-11
06NOV2025,AUVELAIS,5.1,4.7,1,SNCB/NMBS,2025-11
14NOV2025,RIXENSART,-0.02,0.07,1,SNCB/NMBS,2025-11
27NOV2025,DIEST,0.05,0.97,1,SNCB/NMBS,2025-11
30NOV2025,HERMALLE-SOUS-HUY,0.52,0.52,1,SNCB/NMBS,2025-11
12NOV2025,SINT-KATELIJNE-WAVER,-0.88,0.0,1,SNCB/NMBS,2025-11
05NOV2025,COUILLET,0.33,0.0,1,SNCB/NMBS,2025-11
09NOV2025,ANTWERPEN-BERCHEM,3.2,3.0,1,SNCB/NMBS,2025-11
02NOV2025,LOKEREN,2.62,2.57,1,SNCB/NMBS,2025-11
12NOV2025,PECROT,-0.22,-0.67,1,SNCB/NMBS,2025-11
27NOV2025,HALLE,13.12,13.12,1,SNCB/NMBS,2025-11
10NOV2025,POPERINGE,1.53,,1,SNCB/NMBS,2025-11
29NOV2025,SCHAARBEEK,-0.25,-0.25,1,SNCB/NMBS,2025-11
25NOV2025,MORTSEL-OUDE GOD,1.17,1.17,1,SNCB/NMBS,2025-11
15NOV2025,DE PINTE,0.77,0.58,1,SNCB/NMBS,2025-11
22NOV2025,NAMUR-HERBATTE,0.57,0.57,1,SNCB/NMBS,2025-11
29NOV2025,DENDERMONDE,0.63,,1,SNCB/NMBS,2025-11
18NOV2025,LEMAN,-1.18,-1.18,1,SNCB/NMBS,2025-11
29NOV2025,UKKEL-KALEVOET,-0.32,0.12,1,SNCB/NMBS,2025-11
07NOV2025,NAMUR-HERBATTE,-0.02,-0.02,1,SNCB/NMBS,2025-11
15NOV2025,NESSONVAUX,3.13,3.13,1,SNCB/NMBS,2025-11
06NOV2025,MARBEHAN,1.27,2.38,1,SNCB/NMBS,2025-11
29NOV2025,OUDENAARDE,10.23,8.82,1,SNCB/NMBS,2025-11
29NOV2025,HOLLEKEN,4.9,5.1,1,SNCB/NMBS,2025-11
06NOV2025,OPWIJK,-0.75,-0.75,1,SNCB/NMBS,2025-11
17NOV2025,ROCHEFORT-JEMELLE,0.75,0.5,1,SNCB/NMBS,2025-11
22NOV2025,SCHAARBEEK,0.02,0.08,1,SNCB/NMBS,2025-11
22NOV2025,HALLE,0.47,0.47,1,SNCB/NMBS,2025-11
06NOV2025,BRUSSEL-KAPELLEKERK,0.42,0.42,1,SNCB/NMBS,2025-11
21NOV2025,MARLOIE,-1.23,0.33,1,SNCB/NMBS,2025-11
10NOV2025,AARSCHOT,0.42,0.48,1,SNCB/NMBS,2025-11
28NOV2025,HENNUYERES,0.43,0.28,1,SNCB/NMBS,2025-11
21NOV2025,SOIGNIES,-0.58,0.32,1,SNCB/NMBS,2025-11
21NOV2025,BRAINE-LE-COMTE,0.47,-0.17,1,SNCB/NMBS,2025-11
29NOV2025,BUDA,9.2,9.2,1,SNCB/NMBS,2025-11
05NOV2025,HERENT,20.7,20.32,1,SNCB/NMBS,2025-11
05NOV2025,BRUSSEL-NOORD,-1.82,0.18,1,SNCB/NMBS,2025-11
21NOV2025,EDINGEN,0.33,0.75,1,SNCB/NMBS,2025-11
25NOV2025,RONET,0.48,0.48,1,SNCB/NMBS,2025-11
21NOV2025,FROYENNES,-0.58,-0.02,1,SNCB/NMBS,2025-11
23NOV2025,HEVERLEE,-1.17,-0.23,1,SNCB/NMBS,2025-11
05NOV2025,SINT-JORIS-WEERT,-0.67,-0.67,1,SNCB/NMBS,2025-11
20NOV2025,MASNUY-SAINT-PIERRE,4.18,3.62,1,SNCB/NMBS,2025-11
17NOV2025,EZEMAAL,-0.12,-0.12,1,SNCB/NMBS,2025-11
03NOV2025,MENEN,0.37,0.42,1,SNCB/NMBS,2025-11
01NOV2025,MEISER,0.15,0.15,1,SNCB/NMBS,2025-11
26NOV2025,CHARLEROI-CENTRAL,2.23,,1,SNCB/NMBS,2025-11
15NOV2025,BRUSSEL-ZUID,-0.93,0.17,1,SNCB/NMBS,2025-11
17NOV2025,ZAVENTEM,2.02,2.3,1,SNCB/NMBS,2025-11
23NOV2025,ERPS-KWERPS,0.62,0.62,1,SNCB/NMBS,2025-11
02NOV2025,TERHAGEN,0.25,0.2,1,SNCB/NMBS,2025-11
17NOV2025,HOVE,-0.6,-0.6,1,SNCB/NMBS,2025-11
19NOV2025,JETTE,2.3,3.03,1,SNCB/NMBS,2025-11
05NOV2025,BELLEM,-0.65,-0.65,1,SNCB/NMBS,2025-11
27NOV2025,FRAMERIES,1.47,1.58,1,SNCB/NMBS,2025-11
17NOV2025,HAREN-ZUID,-0.02,-0.02,1,SNCB/NMBS,2025-11
06NOV2025,VIVILLE,-0.73,-0.73,1,SNCB/NMBS,2025-11
01NOV2025,SCHAARBEEK,0.6,0.6,1,SNCB/NMBS,2025-11
19NOV2025,SINT-KATELIJNE-WAVER,0.78,0.78,1,SNCB/NMBS,2025-11
05NOV2025,BOIS D'AUSSE,0.93,0.93,1,SNCB/NMBS,2025-11
05NOV2025,MENEN,0.43,0.92,1,SNCB/NMBS,2025-11
20NOV2025,BEERSEL,-0.03,0.12,1,SNCB/NMBS,2025-11
17NOV2025,OOSTKAMP,-0.3,-0.3,1,SNCB/NMBS,2025-11
03NOV2025,NEUFVILLES,-0.38,-0.38,1,SNCB/NMBS,2025-11
07NOV2025,WATERLOO,-0.48,0.52,1,SNCB/NMBS,2025-11
20NOV2025,LOUVAIN-LA-NEUVE,1.13,,1,SNCB/NMBS,2025-11
18NOV2025,BEVEREN(WAAS),-0.25,-0.25,1,SNCB/NMBS,2025-11
05NOV2025,BOUSSU,1.2,1.32,1,SNCB/NMBS,2025-11
30NOV2025,LA ROCHE(BRABANT),4.42,4.42,1,SNCB/NMBS,2025-11
05NOV2025,AARSCHOT,4.92,,1,SNCB/NMBS,2025-11
06NOV2025,BRUSSEL-NOORD,3.13,2.1,1,SNCB/NMBS,2025-11
19NOV2025,BISSEGEM,0.73,0.58,1,SNCB/NMBS,2025-11
14NOV2025,MELSELE,1.0,0.73,1,SNCB/NMBS,2025-11
07NOV2025,BRUSSEL-CENTRAAL,7.63,8.53,1,SNCB/NMBS,2025-11
21NOV2025,FLORENVILLE,-0.07,0.62,1,SNCB/NMBS,2025-11
10NOV2025,BRUGGE,2.93,,1,SNCB/NMBS,2025-11
24NOV2025,BRUSSEL-CONGRES,1.57,1.57,1,SNCB/NMBS,2025-11
24NOV2025,WAREGEM,-0.43,0.22,1,SNCB/NMBS,2025-11
04NOV2025,DENDERLEEUW,0.22,0.33,1,SNCB/NMBS,2025-11
16NOV2025,SCHAARBEEK,-0.25,-0.25,1,SNCB/NMBS,2025-11
06NOV2025,MUNKZWALM,1.3,1.4,1,SNCB/NMBS,2025-11
17NOV2025,RUISBROEK,4.67,4.67,1,SNCB/NMBS,2025-11
30NOV2025,HENNUYERES,-1.4,-1.4,1,SNCB/NMBS,2025-11
30NOV2025,MECHELEN,-0.13,0.18,1,SNCB/NMBS,2025-11
19NOV2025,VERVIERS-CENTRAL,0.62,0.3,1,SNCB/NMBS,2025-11
20NOV2025,SCHENDELBEKE,1.98,1.87,1,SNCB/NMBS,2025-11
20NOV2025,LOT,0.67,0.67,1,SNCB/NMBS,2025-11
24NOV2025,DEINZE-WIJKSPOREN,1.95,1.95,1,SNCB/NMBS,2025-11
28NOV2025,ZELE,1.48,4.63,1,SNCB/NMBS,2025-11
13NOV2025,SINT-JORIS-WEERT,-0.22,-0.05,1,SNCB/NMBS,2025-11
06NOV2025,HASSELT,3.58,2.85,1,SNCB/NMBS,2025-11
02NOV2025,BRUSSEL-KAPELLEKERK,3.82,3.82,1,SNCB/NMBS,2025-11
13NOV2025,CHARLEROI-CENTRAL,0.15,0.32,1,SNCB/NMBS,2025-11
13NOV2025,BRUSSEL-KAPELLEKERK,3.55,3.55,1,SNCB/NMBS,2025-11
11NOV2025,HILLEGEM,1.08,1.08,1,SNCB/NMBS,2025-11
03NOV2025,MUNKZWALM,0.78,0.78,1,SNCB/NMBS,2025-11
12NOV2025,DIEGEM,-0.77,0.07,1,SNCB/NMBS,2025-11
04NOV2025,LANDSKOUTER,0.38,-0.45,1,SNCB/NMBS,2025-11
08NOV2025,DUFFEL,2.75,2.75,1,SNCB/NMBS,2025-11
05NOV2025,AUVELAIS,0.68,0.68,1,SNCB/NMBS,2025-11
18NOV2025,ERPS-KWERPS,1.75,1.75,1,SNCB/NMBS,2025-11
06NOV2025,BUDA,0.58,0.58,1,SNCB/NMBS,2025-11
04NOV2025,BOSVOORDE,0.6,0.52,1,SNCB/NMBS,2025-11
20NOV2025,MARLOIE,-2.33,0.15,1,SNCB/NMBS,2025-11
10NOV2025,LEIGNON,0.5,0.5,1,SNCB/NMBS,2025-11
19NOV2025,HOLLEKEN,0.18,0.18,1,SNCB/NMBS,2025-11
06NOV2025,BRUSSEL-NOORD,-0.35,-0.17,1,SNCB/NMBS,2025-11
17NOV2025,DELTA,3.17,3.6,1,SNCB/NMBS,2025-11
12NOV2025,VILLERS-LA-VILLE,0.25,0.25,1,SNCB/NMBS,2025-11
13NOV2025,DUFFEL,1.98,1.98,1,SNCB/NMBS,2025-11
28NOV2025,PONT-DE-SERAING,5.43,5.43,1,SNCB/NMBS,2025-11
27NOV2025,WELLE,-0.78,-0.78,1,SNCB/NMBS,2025-11
28NOV2025,BERTRIX,-0.33,0.18,1,SNCB/NMBS,2025-11
29NOV2025,AISEAU,0.33,0.3,1,SNCB/NMBS,2025-11
17NOV2025,BRUSSEL-KAPELLEKERK,0.28,0.28,1,SNCB/NMBS,2025-11
14NOV2025,AMPSIN,-0.22,-0.22,1,SNCB/NMBS,2025-11
14NOV2025,BISSEGEM,11.03,11.15,1,SNCB/NMBS,2025-11
13NOV2025,GROENENDAAL,4.18,4.02,1,SNCB/NMBS,2025-11
21NOV2025,TERHAGEN,24.33,23.78,1,SNCB/NMBS,2025-11
05NOV2025,BRUSSEL-NOORD,3.53,2.85,1,SNCB/NMBS,2025-11
02NOV2025,BLANMONT,0.23,0.23,1,SNCB/NMBS,2025-11
26NOV2025,NIMY,-1.18,-1.18,1,SNCB/NMBS,2025-11
30NOV2025,KORTEMARK,-0.65,-0.1,1,SNCB/NMBS,2025-11
11NOV2025,KONTICH-LINT,2.17,2.17,1,SNCB/NMBS,2025-11
17NOV2025,HERENT,1.8,1.8,1,SNCB/NMBS,2025-11
06NOV2025,SCHENDELBEKE,-0.22,-0.22,1,SNCB/NMBS,2025-11
29NOV2025,BRUSSEL-KAPELLEKERK,0.32,0.32,1,SNCB/NMBS,2025-11
04NOV2025,SINT-TRUIDEN,25.28,24.83,1,SNCB/NMBS,2025-11
20NOV2025,JEMEPPE-SUR-MEUSE,0.7,0.7,1,SNCB/NMBS,2025-11
06NOV2025,OTTIGNIES,-0.37,,1,SNCB/NMBS,2025-11
15NOV2025,KORTENBERG-GOEDEREN,-0.27,-0.27,1,SNCB/NMBS,2025-11
28NOV2025,EZEMAAL,20.18,20.18,1,SNCB/NMBS,2025-11
14NOV2025,ESSEN,1.13,,1,SNCB/NMBS,2025-11
06NOV2025,SCHAARBEEK,-0.12,-0.07,1,SNCB/NMBS,2025-11
14NOV2025,TESTELT,-0.25,-0.25,1,SNCB/NMBS,2025-11
10NOV2025,NAMUR-HERBATTE,0.5,0.5,1,SNCB/NMBS,2025-11
05NOV2025,OUDENAARDE,0.5,0.0,1,SNCB/NMBS,2025-11
03NOV2025,LIEGE-CARRE,0.42,0.65,1,SNCB/NMBS,2025-11
17NOV2025,ANTWERPEN-CENTRAAL,0.22,0.65,1,SNCB/NMBS,2025-11
14NOV2025,BORDET,1.42,1.08,1,SNCB/NMBS,2025-11
06NOV2025,VORST-OOST,0.83,0.83,1,SNCB/NMBS,2025-11
15NOV2025,MORTSEL,0.7,0.7,1,SNCB/NMBS,2025-11
13NOV2025,BRUSSEL-KAPELLEKERK,5.32,5.32,1,SNCB/NMBS,2025-11
15NOV2025,MOMALLE,0.38,-0.45,1,SNCB/NMBS,2025-11
04NOV2025,KORTENBERG,1.65,1.65,1,SNCB/NMBS,2025-11
05NOV2025,DEINZE,8.25,8.57,1,SNCB/NMBS,2025-11
28NOV2025,NEUFVILLES,-0.32,-0.1,1,SNCB/NMBS,2025-11
04NOV2025,NIEL,9.95,10.05,1,SNCB/NMBS,2025-11
25NOV2025,NEUFVILLES,2.72,2.72,1,SNCB/NMBS,2025-11
05NOV2025,ERPS-KWERPS,24.53,25.13,1,SNCB/NMBS,2025-11
03NOV2025,BOECHOUT,1.72,1.72,1,SNCB/NMBS,2025-11
28NOV2025,ZAVENTEM,1.37,1.37,1,SNCB/NMBS,2025-11
03NOV2025,OOSTENDE,0.95,,1,SNCB/NMBS,2025-11
18NOV2025,ERPS-KWERPS,2.5,1.9,1,SNCB/NMBS,2025-11
07NOV2025,BRAINE-L'ALLEUD,10.65,10.65,1,SNCB/NMBS,2025-11
22NOV2025,LANGDORP,1.82,1.93,1,SNCB/NMBS,2025-11
02NOV2025,TESTELT,0.87,0.87,1,SNCB/NMBS,2025-11
17NOV2025,SINT-GENESIUS-RODE,3.35,3.2,1,SNCB/NMBS,2025-11
08NOV2025,DIEGEM,1.4,0.62,1,SNCB/NMBS,2025-11
05NOV2025,POIX-SAINT-HUBERT,6.08,5.92,1,SNCB/NMBS,2025-11
06NOV2025,MORTSEL-OUDE GOD,0.7,0.7,1,THI-FACT,2025-11
02NOV2025,ANTOING,8.58,9.18,1,SNCB/NMBS,2025-11
28NOV2025,NAMUR-HERBATTE,0.35,0.35,1,SNCB/NMBS,2025-11
